playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477495,2022,Seth Jones,CHI,D,5on5,44,49083.0,924.0,19.4,0.46,0.42,0.45,0.43,0.46,0.43,88.0,73.69,3.9,4.32,19.22,2.42,41.76,31.38,3.77,3.83,3.7,5.0,6.0,73.0,30.0,51.0,154.0,15.0,4.0,6.0,0.0,16.0,2.0,30.0,45.0,69.0,99.0,8.0,18.0,0.0,67.0,29.0,28.0,90.0,10.0,3.0,1.91,1.23,0.75,3.0,1.0,0.0,149.16,103.0,100.52,21.0,0.88,1.26,0.96,3.82,3.78,3.71,924.0,116.0,111.0,170.0,527.0,63.0,125.0,141.0,595.0,0.0,0.0,83623.0,18.0,6.0,3.0,62.0,387.81,33.44,32.01,32.92,31.5,373.0,154.0,166.0,693.0,30.0,37.0,4.0,393.0,95.0,39.0,10.92,11.47,11.05,16.0,10.0,4.0,676.18,527.0,517.77,5.21,7.97,7.97,30.68,30.28,29.65,450.99,39.63,38.21,40.13,38.71,458.0,166.0,207.0,831.0,44.0,43.0,9.0,458.0,131.0,35.0,13.19,16.54,9.89,19.0,15.0,10.0,848.9,624.0,635.36,6.37,8.79,8.8,37.21,37.83,37.11,48.44,67.28,1046.0,1395.0,2.82,0.16,64.0,5.0,48.0,4.0
8477495,2022,Seth Jones,CHI,D,4on5,44,5183.0,114.0,16.97,0.13,0.07,0.13,0.11,0.15,0.12,104.0,2.85,0.09,0.1,0.48,0.09,1.04,2.21,0.09,0.09,0.09,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.03,0.0,0.0,0.11,0.11,0.11,114.0,1.0,61.0,11.0,41.0,1.0,16.0,13.0,84.0,0.0,0.0,5717.0,0.0,0.0,0.0,5.0,12.97,1.18,1.11,1.18,1.11,17.0,0.0,2.0,19.0,1.0,0.0,0.0,12.0,4.0,1.0,0.44,0.53,0.21,0.0,1.0,0.0,19.0,17.0,17.0,0.17,0.0,0.0,1.35,1.35,1.28,69.84,7.94,7.35,7.94,7.35,65.0,30.0,29.0,124.0,7.0,7.0,0.0,64.0,20.0,11.0,1.71,2.39,3.85,1.0,2.0,4.0,124.0,95.0,95.0,1.63,1.58,1.58,7.99,7.99,7.77,1.03,13.02,22.0,170.0,0.04,0.0,3.0,0.0,2.0,0.0
8477495,2022,Seth Jones,CHI,D,5on4,44,7804.0,88.0,18.65,0.8,0.86,0.81,0.87,0.8,0.86,43.0,22.02,1.88,1.95,4.86,0.62,15.21,7.5,1.55,1.88,1.55,2.0,4.0,25.0,7.0,6.0,38.0,7.0,1.0,3.0,0.0,5.0,0.0,12.0,11.0,24.0,31.0,2.0,4.0,0.0,3.0,0.0,8.0,28.0,1.0,3.0,0.64,0.15,1.08,0.0,0.0,1.0,38.0,32.0,32.0,1.0,0.5,0.4,0.0,2.37,2.37,2.03,88.0,60.0,0.0,13.0,15.0,13.0,8.0,21.0,46.0,0.0,0.0,3877.0,4.0,0.0,0.0,8.0,110.29,14.56,13.73,14.56,13.73,113.0,39.0,38.0,190.0,16.0,8.0,1.0,109.0,21.0,22.0,2.82,2.57,9.18,4.0,1.0,11.0,190.0,152.0,152.0,2.55,1.53,1.53,15.57,15.57,14.83,27.73,3.69,3.67,3.69,3.67,23.0,14.0,7.0,44.0,2.0,1.0,0.0,22.0,10.0,5.0,0.69,1.56,1.44,0.0,1.0,1.0,44.0,37.0,37.0,0.36,0.38,0.38,3.66,3.66,3.66,4.38,0.7,85.0,13.0,0.27,0.0,4.0,0.0,3.0,0.0
8482067,2022,Connor Mackey,CGY,D,other,10,35.0,0.0,1.2,0.0,0.26,0.0,0.24,0.0,0.24,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.27,0.26,0.27,0.26,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.04,0.19,0.19,0.13,0.13,0.12,1.28,3.58,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8482067,2022,Connor Mackey,CGY,D,all,10,6174.0,168.0,2.7,0.37,0.47,0.53,0.54,0.49,0.55,57.0,10.14,0.49,0.57,2.89,0.35,6.25,4.45,0.48,0.47,0.47,0.0,1.0,8.0,7.0,5.0,20.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,7.0,6.0,13.0,3.0,9.0,0.0,11.0,2.0,5.0,13.0,2.0,0.0,0.28,0.2,0.0,0.0,2.0,0.0,19.36,15.0,14.63,5.0,0.11,0.0,0.0,0.6,0.58,0.57,168.0,15.0,14.0,11.0,128.0,20.0,30.0,26.0,92.0,0.0,0.0,30826.0,9.0,5.0,1.0,5.0,60.68,5.14,4.96,4.94,4.77,59.0,26.0,36.0,121.0,5.0,7.0,1.0,63.0,18.0,4.0,1.65,2.25,1.25,0.0,3.0,2.0,115.83,85.0,81.77,0.81,1.53,1.53,4.42,4.28,4.21,66.54,8.59,8.24,8.98,8.62,60.0,30.0,19.0,109.0,11.0,8.0,1.0,54.0,26.0,10.0,2.02,3.18,3.39,5.0,4.0,2.0,114.74,90.0,94.31,1.0,2.12,2.12,7.47,7.87,7.78,25.47,29.11,530.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0
8482067,2022,Connor Mackey,CGY,D,5on5,10,5984.0,161.0,2.7,0.41,0.52,0.55,0.56,0.51,0.57,56.0,10.14,0.49,0.57,2.89,0.35,6.25,4.45,0.48,0.47,0.47,0.0,1.0,8.0,7.0,5.0,20.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,7.0,6.0,13.0,3.0,9.0,0.0,11.0,2.0,5.0,13.0,2.0,0.0,0.28,0.2,0.0,0.0,2.0,0.0,19.36,15.0,14.63,5.0,0.11,0.0,0.0,0.6,0.58,0.57,161.0,14.0,13.0,11.0,123.0,20.0,28.0,25.0,88.0,0.0,0.0,23055.0,9.0,5.0,1.0,5.0,60.68,5.14,4.96,4.94,4.77,59.0,26.0,36.0,121.0,5.0,7.0,1.0,63.0,18.0,4.0,1.65,2.25,1.25,0.0,3.0,2.0,115.83,85.0,81.77,0.81,1.53,1.53,4.42,4.28,4.21,61.32,7.48,7.15,7.86,7.52,57.0,26.0,18.0,101.0,11.0,7.0,1.0,51.0,23.0,9.0,2.0,2.82,2.65,5.0,4.0,2.0,106.74,83.0,87.31,0.89,1.93,1.93,6.44,6.83,6.76,16.78,15.37,397.0,317.0,0.76,0.0,14.0,0.0,7.0,0.0
8482067,2022,Connor Mackey,CGY,D,4on5,10,155.0,7.0,-0.05,0.0,0.2,0.0,0.24,0.0,0.31,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,5.0,0.0,2.0,1.0,4.0,0.0,0.0,1912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0.84,0.83,0.84,0.83,2.0,3.0,1.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,0.02,0.09,0.74,0.0,0.0,0.0,6.0,5.0,5.0,0.07,0.0,0.0,0.91,0.91,0.9,0.73,2.84,11.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8482067,2022,Connor Mackey,CGY,D,5on4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480252,2022,Cole Guttman,CHI,C,other,9,215.0,1.0,2.46,0.07,0.52,0.1,0.55,0.13,0.59,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,1.0,0.73,0.19,0.19,0.19,0.19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.21,0.21,0.21,5.84,2.61,2.4,2.61,2.4,6.0,1.0,2.0,9.0,2.0,1.0,0.0,2.0,1.0,4.0,0.08,0.18,2.35,1.0,0.0,1.0,9.0,7.0,7.0,0.08,0.48,0.48,2.21,2.21,2.17,1.38,1.3,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8480252,2022,Cole Guttman,CHI,C,all,9,7695.0,156.0,3.53,0.44,0.4,0.47,0.43,0.49,0.44,74.0,15.87,1.95,1.15,3.02,0.45,8.42,6.02,1.94,1.95,1.94,0.0,0.0,19.0,2.0,10.0,31.0,3.0,3.0,1.0,1.0,4.0,1.0,7.0,5.0,16.0,18.0,0.0,0.0,56.0,3.0,3.0,5.0,15.0,3.0,3.0,0.47,0.32,1.17,1.0,0.0,2.0,30.64,21.0,20.99,3.0,0.24,0.24,0.59,1.6,1.63,1.62,156.0,20.0,17.0,31.0,88.0,14.0,14.0,15.0,113.0,56.0,50.0,25477.0,0.0,4.0,2.0,5.0,55.41,5.94,5.72,5.9,5.67,54.0,20.0,29.0,103.0,3.0,5.0,1.0,52.0,15.0,7.0,1.4,2.1,2.45,1.0,0.0,2.0,101.41,74.0,73.36,0.83,1.86,1.86,4.92,4.91,4.8,58.15,7.66,7.36,7.72,7.42,55.0,23.0,38.0,116.0,4.0,5.0,0.0,51.0,16.0,11.0,1.32,1.95,4.4,2.0,1.0,1.0,117.2,78.0,78.52,0.86,1.47,1.47,7.05,7.1,7.01,18.2,27.0,360.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0
8480252,2022,Cole Guttman,CHI,C,5on5,9,7077.0,143.0,3.53,0.52,0.4,0.45,0.43,0.48,0.45,52.0,14.97,1.93,1.04,2.85,0.43,7.96,5.79,1.92,1.93,1.92,0.0,0.0,18.0,2.0,8.0,28.0,3.0,3.0,1.0,1.0,3.0,1.0,7.0,5.0,15.0,17.0,0.0,0.0,52.0,3.0,3.0,5.0,14.0,3.0,3.0,0.45,0.32,1.17,1.0,0.0,2.0,27.64,20.0,19.99,3.0,0.22,0.24,0.59,1.56,1.58,1.57,143.0,18.0,15.0,29.0,81.0,13.0,11.0,14.0,105.0,52.0,49.0,20926.0,0.0,2.0,1.0,4.0,48.26,5.41,5.18,5.36,5.13,49.0,16.0,23.0,88.0,3.0,5.0,1.0,46.0,12.0,7.0,1.26,1.7,2.45,1.0,0.0,2.0,86.41,65.0,64.36,0.66,1.86,1.86,4.2,4.19,4.08,52.32,5.05,4.96,5.11,5.01,49.0,22.0,35.0,106.0,2.0,4.0,0.0,49.0,15.0,7.0,1.24,1.76,2.05,1.0,1.0,0.0,107.2,71.0,71.52,0.77,0.99,0.99,4.84,4.89,4.84,13.4,19.74,287.0,376.0,0.18,0.01,5.0,4.0,5.0,1.0
8480252,2022,Cole Guttman,CHI,C,4on5,9,1.0,1.0,-0.39,0.0,0.01,0.0,0.22,0.0,0.17,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.45,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8480252,2022,Cole Guttman,CHI,C,5on4,9,402.0,11.0,1.97,1.0,0.77,1.0,0.79,1.0,0.76,49.0,0.9,0.02,0.11,0.17,0.02,0.46,0.22,0.02,0.02,0.02,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.03,0.0,0.0,0.05,0.05,0.05,11.0,2.0,2.0,1.0,6.0,1.0,2.0,1.0,7.0,4.0,0.0,1443.0,0.0,0.0,0.0,0.0,5.69,0.32,0.32,0.32,0.32,4.0,3.0,6.0,13.0,0.0,0.0,0.0,5.0,2.0,0.0,0.11,0.21,0.0,0.0,0.0,0.0,13.0,7.0,7.0,0.15,0.0,0.0,0.47,0.47,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.57,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8480797,2022,Joel Farabee,PHI,L,other,62,2385.0,44.0,11.99,0.46,0.43,0.54,0.44,0.55,0.46,168.0,6.64,0.77,0.54,1.33,0.23,4.46,1.67,0.67,0.77,0.67,0.0,0.0,6.0,3.0,4.0,13.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,6.0,9.0,1.0,2.0,0.0,3.0,0.0,0.0,4.0,5.0,0.0,0.13,0.64,0.0,0.0,0.0,0.0,13.0,9.0,9.0,0.0,0.16,0.47,0.0,0.94,0.94,0.81,44.0,11.0,3.0,5.0,25.0,4.0,11.0,11.0,18.0,0.0,2.0,4152.0,2.0,0.0,0.0,1.0,28.57,5.4,4.91,5.4,4.91,30.0,9.0,17.0,56.0,4.0,5.0,0.0,21.0,9.0,9.0,0.81,1.1,3.49,2.0,0.0,2.0,56.0,39.0,39.0,0.7,1.42,1.42,4.69,4.69,4.52,22.79,6.42,6.07,6.42,6.07,21.0,11.0,16.0,48.0,5.0,2.0,0.0,14.0,8.0,10.0,0.47,1.01,4.94,0.0,2.0,3.0,48.0,32.0,32.0,0.44,0.57,0.57,6.29,6.29,5.99,9.92,12.98,80.0,101.0,0.0,0.09,0.0,2.0,0.0,2.0
8480797,2022,Joel Farabee,PHI,L,all,62,62263.0,1374.0,20.57,0.48,0.44,0.48,0.46,0.48,0.47,304.0,96.86,9.32,6.67,21.69,3.08,52.73,37.5,8.88,9.43,8.98,6.0,11.0,105.0,26.0,52.0,183.0,26.0,9.0,15.0,3.0,18.0,3.0,31.0,55.0,96.0,122.0,12.0,30.0,13.0,59.0,19.0,33.0,97.0,22.0,12.0,3.04,2.58,3.69,4.0,1.0,4.0,183.31,131.0,131.16,9.0,1.46,4.23,2.38,8.4,8.44,8.13,1374.0,205.0,143.0,232.0,794.0,181.0,199.0,209.0,785.0,13.0,23.0,163219.0,30.0,42.0,17.0,35.0,513.14,51.85,48.94,51.84,48.93,529.0,174.0,258.0,961.0,53.0,50.0,9.0,515.0,122.0,66.0,14.64,14.65,22.55,23.0,10.0,20.0,954.06,703.0,698.95,7.87,11.95,11.95,47.77,47.71,45.79,557.88,57.11,55.0,57.34,55.23,540.0,231.0,284.0,1055.0,51.0,54.0,6.0,533.0,183.0,55.0,16.24,22.53,18.34,15.0,25.0,11.0,1064.96,771.0,777.6,8.2,10.66,10.66,54.66,54.98,53.68,118.92,150.36,2408.0,2793.0,0.0,0.0,0.0,0.0,0.0,0.0
8480797,2022,Joel Farabee,PHI,L,5on5,62,49980.0,1118.0,20.57,0.45,0.47,0.46,0.48,0.46,0.49,291.0,77.75,6.86,5.16,18.07,2.49,41.79,30.62,6.62,6.97,6.73,6.0,10.0,83.0,22.0,45.0,150.0,25.0,9.0,12.0,3.0,16.0,3.0,21.0,44.0,74.0,96.0,11.0,28.0,13.0,54.0,19.0,27.0,81.0,14.0,10.0,2.46,1.56,2.85,4.0,1.0,4.0,150.31,105.0,105.16,8.0,1.07,3.45,2.07,5.85,5.9,5.78,1118.0,148.0,116.0,198.0,656.0,155.0,166.0,172.0,625.0,13.0,17.0,134016.0,28.0,42.0,17.0,28.0,395.21,34.54,33.44,34.52,33.42,408.0,131.0,199.0,738.0,37.0,37.0,7.0,407.0,92.0,40.0,11.61,11.12,11.8,17.0,8.0,12.0,731.06,539.0,534.95,5.34,9.1,9.1,30.78,30.72,30.23,461.77,42.52,40.97,42.75,41.2,445.0,192.0,235.0,872.0,37.0,46.0,5.0,444.0,156.0,37.0,13.62,19.18,9.72,11.0,21.0,5.0,881.96,637.0,643.6,6.57,8.75,9.1,39.99,40.31,39.53,86.26,98.3,1964.0,2163.0,1.42,0.88,43.0,20.0,31.0,17.0
8480797,2022,Joel Farabee,PHI,L,4on5,62,2888.0,81.0,12.38,0.1,0.16,0.15,0.15,0.17,0.16,144.0,3.03,0.28,0.17,0.34,0.08,0.87,2.27,0.28,0.28,0.28,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.11,0.17,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.04,0.0,0.0,0.31,0.31,0.31,81.0,2.0,23.0,12.0,44.0,3.0,14.0,11.0,53.0,0.0,1.0,8003.0,0.0,0.0,0.0,0.0,8.61,0.65,0.65,0.65,0.65,11.0,1.0,3.0,15.0,0.0,0.0,0.0,9.0,2.0,1.0,0.17,0.27,0.21,0.0,0.0,0.0,15.0,12.0,12.0,0.1,0.0,0.0,0.76,0.76,0.76,42.06,5.6,5.42,5.6,5.42,36.0,24.0,27.0,87.0,7.0,5.0,1.0,42.0,12.0,6.0,1.07,1.38,3.15,2.0,2.0,3.0,87.0,60.0,60.0,0.83,1.28,0.93,5.49,5.49,5.3,3.03,16.46,43.0,248.0,0.07,0.0,1.0,0.0,1.0,0.0
8480797,2022,Joel Farabee,PHI,L,5on4,62,7010.0,131.0,17.92,0.83,0.82,0.79,0.86,0.76,0.83,266.0,9.45,1.41,0.8,1.96,0.28,5.61,2.95,1.31,1.41,1.31,0.0,1.0,12.0,1.0,3.0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,12.0,13.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,2.0,2.0,0.35,0.21,0.85,0.0,0.0,0.0,16.0,13.0,13.0,0.0,0.19,0.31,0.3,1.3,1.3,1.23,131.0,44.0,1.0,17.0,69.0,19.0,8.0,15.0,89.0,0.0,2.0,9505.0,0.0,0.0,0.0,4.0,80.03,11.2,9.88,11.2,9.88,80.0,32.0,39.0,151.0,12.0,8.0,2.0,77.0,19.0,16.0,1.99,2.16,7.05,4.0,2.0,6.0,151.0,112.0,112.0,1.72,1.44,1.44,11.48,11.48,10.21,25.95,2.23,2.21,2.23,2.21,33.0,2.0,6.0,41.0,1.0,1.0,0.0,27.0,6.0,2.0,0.85,0.85,0.53,1.0,0.0,0.0,41.0,35.0,35.0,0.3,0.06,0.06,2.48,2.48,2.45,12.97,2.93,235.0,37.0,0.01,0.04,1.0,1.0,1.0,1.0
8480015,2022,Owen Tippett,PHI,R,other,57,1990.0,38.0,24.38,0.41,0.41,0.56,0.42,0.54,0.43,167.0,5.79,1.74,0.38,0.82,0.16,3.23,1.67,1.72,1.74,1.72,0.0,1.0,6.0,2.0,3.0,11.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,5.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0,0.09,0.13,1.53,0.0,0.0,1.0,11.0,8.0,8.0,0.0,0.1,0.2,0.2,1.65,1.65,1.64,38.0,8.0,5.0,5.0,20.0,4.0,6.0,11.0,17.0,0.0,0.0,3684.0,0.0,0.0,0.0,0.0,26.69,5.17,4.91,5.17,4.91,29.0,8.0,20.0,57.0,5.0,2.0,1.0,21.0,10.0,6.0,0.63,1.11,3.43,0.0,2.0,3.0,57.0,37.0,37.0,0.55,0.83,0.83,4.89,4.89,4.82,21.78,7.45,6.86,7.45,6.86,27.0,4.0,14.0,45.0,11.0,2.0,1.0,16.0,4.0,11.0,0.63,0.53,6.3,2.0,0.0,9.0,45.0,31.0,31.0,0.35,1.1,1.1,6.7,6.7,6.24,7.35,10.74,71.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
